4517.146280,4424.533300,4407.635234,4744.028108,4885.784002,4529.770674,4291.882697,4674.212534,4897.230217,4860.490333,4746.954567,4713.420643,4822.331050,4980.311150,4725.054365,4473.859635,4646.025995,4658.690358,4778.803479,4649.459591,4965.546468,4588.422762,4223.975057,4490.807528,4417.511904,4627.802040,4522.603789,4774.303358,4743.210290,4433.111641,4728.239459,4874.511858,4677.550499,4632.614118,4409.433869,4703.229431,4387.078678,4535.560896,4723.236937,4200.949500,4756.172932,4722.198067,4692.389621,4535.381220,4441.553618,4174.848654,4411.649443,4484.989804,4348.707758,4836.314668,4520.786715,4926.911942,4746.055785,4723.989323,4449.793959,4655.797871,4285.295769,5132.363479,4366.843563,4574.704319,4640.856856,4748.101076,4616.132602,4690.206325,4623.099124,4619.703151,4778.540342,4820.632975,4637.231634,4747.771774,4802.733257,4648.603316,3911.073531,4626.230546,4487.032725,4759.791054,4902.681850,4266.444819,4628.272621,4608.399858,4857.906522,4609.438822,4550.355225,4409.933505,4767.412929,4739.931358,4331.214782,4402.829516,4745.253152,5121.376307,4670.495051,3938.845687,4673.286761,4684.166461,4425.402717,4659.573795,4533.629288,4584.754629,4117.167614,4815.182644,4344.930224,4617.822496,4692.933138,4432.526771,4866.692420,4810.023240,4807.041851,4582.851074,4385.701966,4495.215167,4596.523169,4473.917735,4695.404733,4785.356288,4430.779593,4597.257009,4655.733740,4632.217013,5015.439244,4673.180622,4750.038030,4300.751677,4716.702234,4700.315238,4638.156689,4720.444716,4634.554052,4367.778098,4698.549402,4720.981393,3922.806793,4363.571194,4796.251788,4710.354207,4480.031145,4867.596401,4526.755979,4383.394233,4470.085500,4409.622715,4561.531178,4430.729527,4815.217605,4730.519022,4424.033086,4627.543187,4716.548240,4579.684454,4666.179008,4687.367801,4461.287475,4739.709903,4780.282361,4694.546833,4936.638291,4676.198125,4472.629841,4566.094814,5009.306702,4445.868560,4237.892890,4628.557499,4679.113809,4607.272807,4451.107190,5492.489951,4350.454374,4245.473638,4214.129090,5001.467634,4822.357669,4471.427827,4291.913276,5202.032935,4560.866470,4584.031289,4922.797704,4503.675329,4556.926621,4981.124410,4218.955622,4562.511744,4667.788339,4224.466312,4399.679699,4285.369772,4763.270356,4752.094464,4229.637780,4615.499323,4921.984584,4368.865230,5112.513720,4706.343041,4352.724952,4776.611872,4357.312893,4568.678693,4947.344977,4824.297735
4741.239880,5222.142571,4964.585664,5120.011525,5155.932488,4796.459275,4671.432914,5093.377070,5216.717877,4880.730272,5150.973580,5185.367256,5021.603291,5243.238494,5239.826279,4921.103815,5257.650070,5277.156141,4978.818778,5479.349054,5041.583223,5120.827176,4471.920023,4851.950300,4667.553309,5044.233927,4642.048603,5116.156092,5090.357463,4971.836406,4756.515083,5027.891284,4884.758755,5017.937359,4668.668519,4903.997174,4708.775807,5006.957612,4870.631262,4749.262042,5009.784752,5257.221641,5136.631243,4984.370446,4892.360911,4883.053595,4653.104851,4619.433996,4585.353267,5083.822977,4757.386515,5534.157530,5252.100932,4878.348751,4556.603604,5193.614381,5015.250388,5287.970793,4758.834793,4670.602996,5235.744772,4938.420373,4875.915900,4972.828535,4942.466479,4937.830182,5235.966375,4963.874841,5130.971105,4729.710974,5229.242078,5032.913969,4393.059406,4964.300417,4892.399497,5005.713245,5315.450600,4579.984464,5232.597603,4827.035145,5066.525115,4731.177747,4807.321741,4764.396428,5147.390332,5108.997809,4678.165167,4705.298472,5065.760715,5327.825112,4819.229712,4503.596400,4897.241292,5069.262516,4889.584946,5082.973301,4964.577524,5033.656597,4761.601637,4989.101056,4610.509275,5032.464658,5109.240714,4791.540343,5183.744788,5655.838233,4886.557020,4809.007790,4866.896770,4770.339809,5197.151045,4858.291965,4952.173098,5042.890947,4809.898281,4983.850094,5200.102643,4874.398639,5347.403557,5031.410826,5122.401966,4597.207461,4957.332342,5122.292369,4965.843245,4865.097640,4757.674451,4751.548878,5333.308448,4843.724524,4343.861528,4920.250582,5270.109942,5041.677915,4574.544817,5310.705311,4905.184494,4725.265565,4886.875197,4788.063578,5190.919591,4861.954820,5062.373406,4956.866474,4793.706499,5091.879044,4917.177969,4862.766597,5010.117079,4950.417136,4750.870165,5030.263712,5328.604952,5023.943685,5233.871027,5297.450711,4786.175964,4852.215292,5281.749368,5000.883929,4500.563963,4754.705301,4969.311207,5085.703557,4681.265118,5800.387151,5006.491379,4563.926110,4561.888647,5421.868705,5385.211416,5040.928803,4501.232474,5346.418783,4945.089313,4851.575025,5215.740990,4912.224158,4902.483901,5363.336522,5166.127379,4846.142574,4850.019463,4840.559050,4826.778584,5031.775404,4823.214407,5266.298451,4411.930517,5008.887243,5352.941775,4572.968566,5334.308034,5002.897493,4971.716457,4930.134158,4630.166831,5160.566510,5406.325704,5167.675705
4285.941719,4672.211893,4530.421469,4781.628173,4741.115886,4279.938144,4268.198163,4611.566274,4785.421808,4793.228054,4731.418022,4631.282521,4675.867394,4874.230725,4730.826469,4618.392555,4952.699527,4791.294776,4635.093295,4854.938611,4592.634198,4479.011759,4265.594516,4642.863285,4524.845533,4453.385857,4441.101794,4748.817197,4526.671925,4444.464173,4706.806479,4902.836046,4727.084041,4654.118014,4544.155429,4760.264997,4398.490666,4555.021060,4497.028372,4389.883586,4640.231660,4918.867092,4540.691891,4578.076248,4699.388685,4412.943328,4296.382096,4550.680225,4248.745622,4766.341776,4460.842231,4842.137805,4848.016778,4746.044336,4453.669953,4719.453794,4577.265696,4894.954764,4465.083861,4504.387304,4696.569303,4742.297929,4491.087498,4686.225172,4802.281056,4428.875298,5144.607880,4753.326189,4649.270824,4506.729188,4750.975010,4442.077893,4108.028951,4680.267908,4578.910836,4922.980390,5077.680597,4348.572222,4733.895093,4589.985845,4615.534797,4504.207430,4315.205200,4528.428138,4849.824224,4720.395093,4493.156953,4395.357727,4863.806214,5076.710815,4369.857280,4000.077385,4625.820247,4598.480496,4500.855040,4749.708885,4564.565023,4904.780972,4385.800831,4678.313501,4382.924692,4403.576234,4880.047763,4405.049501,4893.893187,4964.697501,4615.360219,4555.377004,4620.379942,4638.645525,4671.046137,4663.490923,4896.470095,4904.498107,4553.738757,4677.527736,4627.759330,4686.088761,4998.115245,4787.324431,4674.493749,4292.516129,4435.039025,4437.447848,4703.037295,4562.779184,4287.629079,4466.816576,4716.941115,4639.506692,4192.437988,4835.357210,4812.903447,4521.632296,4427.699718,4873.085158,4701.609741,4457.598566,4701.444759,4351.508144,4556.380958,4293.494976,4904.500047,4812.848167,4285.544357,4583.979579,4818.359381,4791.244575,4555.688706,4579.726785,4355.224803,4755.308228,4829.277805,4674.597077,5012.593943,4881.033284,4755.893259,4866.206415,4833.903115,4411.488439,4221.310479,4398.913943,4329.477730,4674.878068,4342.883521,5412.026279,4514.049644,4294.153031,4146.795446,4989.207801,4743.230622,4711.861659,4393.077584,5323.498613,4657.559165,4425.902926,4799.904383,4762.214095,4679.743182,5096.739484,4573.860240,4755.642982,4447.045030,4478.595605,4266.111285,4761.061073,4805.257265,5120.302393,4112.676766,4726.639038,5163.091317,4405.265230,4926.495624,4553.799065,4288.251296,4424.412903,4314.801367,4631.062920,4815.541172,4756.949580
4814.241285,4970.344082,4791.929351,5177.367160,5094.794404,4945.352838,4427.918631,5218.594290,5288.065297,5145.371777,5194.230928,5186.182285,4924.596215,5217.739759,5154.451409,4932.924465,4959.870182,5199.706825,5173.293144,5266.246529,5380.471428,5084.185940,4558.735464,4882.746474,4847.677847,5032.869192,4934.438076,5348.395806,5383.062183,5077.117196,5057.473981,5051.452789,4912.149396,4948.913962,4781.251733,5194.340717,4939.070248,4903.969222,5208.951914,4709.953971,5111.522654,4985.882154,4892.920474,4964.827752,4921.129891,4644.803064,4737.312740,4762.644608,4655.843546,5232.057089,4793.125679,5506.956882,5239.680091,5090.537092,4632.185416,5172.706344,4839.253101,5190.456909,5032.329152,4972.108661,5157.453607,5285.325802,5005.936412,5243.977627,5025.438655,4800.459769,5489.852438,4987.853317,5174.035195,4806.761569,5263.551867,4980.421066,4493.088072,5133.882781,4656.405598,5244.238416,5313.968017,4658.752409,5349.258707,4947.030097,4893.200980,4824.309041,4991.947865,4845.763023,5114.316345,5047.505046,4928.611562,4681.052349,5308.089555,5433.110149,4927.992811,4431.608025,5007.584300,4844.359622,5214.738932,5152.350857,5088.748746,5062.829848,4676.537541,4982.467923,4759.912205,4812.045012,5007.843132,4853.827928,5305.105037,5394.419683,4844.202813,4783.746922,4954.097873,5008.940916,5037.692378,4754.930914,4953.163319,4962.253258,4948.452564,4991.394779,4883.828412,5130.054832,5341.066781,4866.711133,5287.126219,4594.566995,5082.851004,5312.711524,5083.247702,4961.387395,4689.672004,5083.265158,5238.805587,4853.790750,4441.502331,4867.946585,5244.028808,4929.198080,4884.232577,5340.651471,5170.974702,5044.766562,5146.197414,4986.986723,4765.436581,4696.953172,5271.561237,5260.418849,4710.636241,5163.291359,4979.336095,5208.987284,4927.561299,5171.646352,4840.311877,5217.791229,5320.886048,4876.660738,5050.169765,5171.634453,5016.335022,5078.133571,5141.156777,4842.584091,4617.882113,4997.373270,4943.558828,5038.086476,4677.298491,5774.985543,4649.954714,4794.906903,4671.460272,5353.679776,5441.646348,4772.869137,4672.434245,5582.176335,5065.868734,4951.100047,5186.181986,5174.737889,5025.799508,5482.241903,4801.928264,4991.163413,4973.176231,4594.587377,4701.424066,4788.666338,4958.612630,5359.512939,4414.418352,5054.353196,5460.209155,4733.854834,5394.106755,5070.223748,4951.651030,4775.952399,4570.879362,5232.263002,5474.114694,4966.620417
4606.699633,4565.406030,4582.556477,4849.667339,5108.079086,4433.449329,4418.363423,4883.027472,4922.594706,4790.479572,4806.123249,4767.094358,4741.756701,4975.490219,5016.876458,4746.035484,4890.966682,4842.889474,4842.370359,4907.992603,4957.164812,4548.416754,4306.639093,4892.880245,4583.689757,4693.894635,4388.931841,4858.024405,4817.456101,4795.091224,4616.829105,4794.461680,4618.252211,4581.760779,4538.419530,4795.990541,4686.909165,4509.409742,4741.752091,4539.461400,4872.432493,4854.406100,4884.140199,4592.258867,4617.170813,4730.781740,4391.813449,4705.912139,4438.665135,4678.764165,4519.079966,5186.167312,5007.074047,5051.617179,4632.162338,4604.423037,4676.346365,5092.992051,4624.010479,4606.783979,4820.958027,4799.052529,4716.226125,4856.108645,4448.329591,4776.493370,5024.733652,4780.801545,4758.958269,4541.742308,4876.861556,4713.570949,4338.346617,4824.795361,4723.731077,4663.476427,4920.348033,4430.405878,4986.743448,4748.758888,4628.124489,4794.249442,4569.194312,4589.005761,5003.912752,4887.297746,4565.789777,4571.446700,5008.547491,4903.158870,4505.308255,4243.723541,4638.486216,4699.339755,4679.769542,4895.716558,4690.950725,4737.404701,4398.060805,4996.618919,4597.547094,4653.121563,4744.815542,4768.453798,5107.764838,4850.064128,4586.684314,4440.732394,4693.555991,4571.247940,4760.425192,4700.445843,4805.777858,4686.178306,4717.917461,4738.470162,4588.387720,4710.919987,4932.087423,4761.599279,4929.754767,4327.819011,4648.861990,4767.584157,4735.390170,4699.593197,4665.318744,4513.823843,5036.037616,4594.576619,4001.321907,4625.713327,4943.047086,4852.481316,4694.865419,4950.039890,4858.439460,4693.745036,4721.557119,4504.041779,4691.497909,4560.197857,5019.052707,4818.378511,4399.056481,4685.434644,4936.709221,4837.296911,4563.867498,4593.600721,4498.779600,4915.275549,5033.543093,4764.377900,5070.776208,4871.719939,4789.636281,4752.742737,4743.966628,4268.151200,4390.559935,4752.052055,4299.665550,4664.463921,4579.648639,5188.641562,4539.555654,4449.060880,4216.329191,5131.485917,4940.713070,4824.961519,4657.002000,5237.821855,4755.961303,4711.463539,4858.410579,4652.227180,4839.194164,5165.424012,4567.928324,4626.282299,4683.759979,4266.394210,4290.762941,4830.033193,4747.511195,4893.401689,4126.098940,4726.482749,5119.608255,4402.141183,5188.483332,4577.338454,4479.559974,4646.320932,4512.154726,4952.906085,5203.902026,4722.330249
4688.459558,4910.360310,4802.724661,5170.978703,5238.473301,4833.850754,4546.515412,5180.774936,5155.138500,5090.143014,5051.810084,4950.799970,5053.937011,5093.926879,5311.693970,5007.077304,5269.896287,5187.368131,5132.757749,5299.548474,5098.284684,5183.671284,4437.290112,4950.282932,4894.141769,5015.148684,4743.647949,4904.550453,5041.009384,5002.970278,4897.395653,5040.579718,4924.905504,5092.431922,4766.885088,5024.876030,4809.016867,4933.746566,5056.044179,4740.052311,5258.047344,5128.953846,5047.358668,4744.621385,4861.278938,4870.618116,4542.554184,4961.621039,4694.922625,4972.804639,4824.550179,5177.082291,5315.723901,5300.269064,4832.168901,5091.158159,4862.965914,5281.176209,4995.580131,4851.877324,5017.535370,5038.726370,5087.894267,4964.659938,4803.509997,5162.248707,5611.149986,5061.637346,5339.267224,4863.079776,5302.947047,5105.537043,4307.807344,4877.957540,4726.652549,5252.021134,5145.455887,4683.172470,5274.673149,4835.572122,4921.990621,4672.703166,4951.888486,4689.710013,5179.391302,5229.682613,4833.361189,4420.242105,5421.853481,5597.090168,4820.226833,4530.749922,5192.232798,4802.643993,4803.986513,5184.932839,4930.061678,4981.904201,4619.947060,5165.756437,4732.882561,5087.937196,5083.594641,4690.639294,5114.166059,5452.285427,4865.877272,4691.548220,4730.455062,4842.000330,4933.255187,4975.076418,5014.258224,5074.850361,4923.288708,4866.729508,4979.699012,4916.109443,5292.988075,5092.581438,5237.835609,4714.017843,4971.555048,5203.694327,5116.097546,4921.877929,4722.708726,4700.581484,5364.097683,4925.212101,4392.952860,5055.148822,5132.392314,4859.736477,4884.077507,5350.146688,4880.234017,4777.972536,5019.807759,4955.780487,4886.554616,4717.071531,5284.332828,5003.835882,4878.658123,5163.765622,5078.134860,5025.185708,4812.791963,5047.903626,4847.393334,5210.843065,5310.599236,5118.866989,5490.386152,5032.873446,4943.309745,4798.371328,5224.966258,4853.897719,4784.566709,4788.596751,4808.739269,4948.262723,4674.479072,5597.030161,4923.889458,4636.843734,4613.951890,5292.346347,5206.442895,4963.455287,4654.038661,5532.560738,4961.884644,4963.678018,5181.081236,5086.146944,5046.990681,5475.482202,4792.082581,4774.114722,4661.228167,4853.006414,4569.297290,4971.781423,4938.517210,5170.106853,4435.027371,4966.607122,5483.244509,4492.163666,5426.605738,5054.409849,4967.593141,4808.678112,4666.775772,5338.835688,5494.529574,5140.569918
4675.756529,5140.723101,4722.909678,5077.296759,5177.759779,4850.645618,4473.859867,4991.552538,5019.647637,4953.664851,5005.078936,4933.658971,4715.055420,5028.890219,5094.194261,4923.761309,4947.896220,4985.920901,5093.767371,5310.981185,4920.835998,4966.682373,4396.000248,4896.775485,4810.330426,4738.586400,4637.178048,5024.266733,4936.364216,5005.019851,4809.274756,4938.801001,4782.477653,4903.664050,4863.508845,4853.792657,4604.862992,4712.447175,4873.011025,4566.736916,5041.525751,4800.765123,4813.434961,4918.286628,4664.987288,4397.275689,4422.211119,4528.017051,4197.123493,4836.643844,4853.274258,5368.678032,5169.195788,5008.064184,4722.498096,4809.656335,4794.154465,4937.567943,4662.189228,4638.670591,5162.102714,4958.577510,4888.779833,4861.491605,4631.104052,4798.365765,5286.497073,4839.795971,5074.541843,4773.450458,5025.676528,4701.432538,4194.107159,4764.996948,4754.260633,4937.433776,5027.036014,4582.785803,4928.597017,4854.082170,5088.786095,4376.500975,4746.317280,4577.133572,5097.411347,5096.882013,4796.889865,4613.213550,5096.877727,5263.354182,4875.951879,4411.502202,4871.848970,4699.554307,4829.777449,5079.155764,4906.076321,4674.808987,4514.282909,4721.861828,4571.471563,4916.227345,4875.275064,4586.471076,5144.301390,5210.032041,4840.685592,4610.025226,4840.241065,4622.475836,4890.558521,4628.892693,5042.801973,4868.875922,4733.819717,4982.295023,4889.732984,4859.460528,5105.614908,5048.022506,5244.842848,4405.933857,4785.459841,4898.728700,4837.605569,4773.930888,4607.116866,4690.580526,5178.618135,4863.772710,4168.525456,4719.041307,5019.257291,4799.300982,4637.122163,5099.078464,4729.448516,4611.306523,4517.741011,4697.313925,4842.987046,4684.262247,5022.008045,4806.571139,4527.844387,4875.719618,5118.863531,4969.154163,4872.067749,4628.795587,4733.311475,5045.456785,5235.737193,4889.920132,5221.146214,5010.448802,4646.833602,4790.631482,4999.418503,4638.596799,4823.956332,4712.860610,4586.632465,4891.508795,4741.545784,5859.402554,4881.077664,4379.126618,4592.365862,5143.071629,5072.809106,4918.731138,4477.426407,5202.184690,5022.161129,4631.230025,5010.930787,4715.944026,4680.931472,5267.849619,4996.975839,4555.159123,4678.980676,4537.451946,4470.825791,4906.965122,4688.104762,4974.929499,4193.734351,5011.431481,5287.574069,4367.514354,5472.943605,4840.230039,4813.182847,4660.946459,4649.668514,4931.649157,5168.575635,4883.134363
5073.647615,5272.825034,5254.679756,5755.642882,5576.027864,5164.592784,4840.001002,5558.797838,5465.246483,5528.310590,5530.029180,5468.053538,5717.916769,5519.620445,5724.651639,5438.919804,5497.706403,5706.782887,5625.203598,5683.937179,5540.601766,5445.824898,4679.052637,5391.545747,5414.465013,5145.678387,5160.535106,5270.383943,5268.079544,5318.944932,5384.843727,5365.925775,5420.597047,5197.712774,4954.377757,5446.666856,5331.241204,5349.787139,5400.558753,5158.349068,5377.809751,5387.961854,5488.332963,5058.133751,5326.558101,5082.494014,5062.812883,5351.657817,5015.047761,5307.295468,5328.340155,5849.906039,5524.653540,5411.429609,5081.797144,5523.926781,5294.986331,5940.914721,5308.485339,5143.523513,5473.178650,5170.742852,5392.601624,5397.927305,5423.875877,5314.711373,5643.725316,5673.522449,5592.761637,5346.308744,5792.799881,5467.836735,4731.358995,5504.040815,5010.674674,5535.144811,5622.241624,5038.320170,5572.323071,5130.577102,5409.423907,5134.529854,5264.057644,5044.499132,5361.304322,5509.037773,5290.127378,5253.170357,5475.067366,5857.310106,5529.506752,4761.990736,5328.190739,5041.490257,5190.662106,5509.146424,5475.190698,5473.429275,5110.624902,5462.528557,4970.486257,5434.419055,5350.071795,5481.083996,5705.617549,5795.631456,5370.760513,5351.093985,5464.638695,5431.280565,5429.719605,5169.624359,5573.845240,5379.107292,5433.594604,5380.724059,5280.107936,5075.948807,5660.659993,5351.996057,5736.551505,4980.883217,5299.104065,5684.207412,5505.637336,5382.336474,5145.339984,5107.206785,5586.772983,5038.411155,4639.047018,5395.714930,5543.223019,5522.490166,5152.102791,5808.316814,5306.551428,5209.317707,5478.477930,5406.769550,5449.748244,5229.767528,5611.848254,5522.886807,5140.306635,5547.892875,5708.134347,5684.020046,5319.272492,5442.193149,5346.380934,5471.520657,5602.553526,5306.388361,5723.703010,5585.043858,5183.040834,5316.449413,5609.163609,5289.751223,4821.684561,5263.643317,5339.766807,5264.172814,5024.464154,6491.967926,5158.578480,5108.959626,4987.206587,5978.204013,5797.936185,5296.181692,5135.053127,6081.442707,5276.470107,5417.205446,5438.112544,5316.789474,5269.745232,5888.809909,5314.546627,4980.396356,5150.577359,5137.717076,5090.628011,5084.487468,5466.888148,6010.339370,4594.804118,5222.125591,5773.718011,4993.737634,5933.600510,5401.050797,5237.921126,5244.467378,5182.866421,5746.450017,6001.571653,5438.072623
5046.396276,5207.848276,4917.107941,5554.232737,5527.624802,4864.041313,4772.295269,5215.804092,5252.449150,5280.340195,5241.366573,5325.567410,5505.773525,5460.698630,5347.622382,5379.112272,5387.480928,5402.310805,5214.377813,5468.455615,5257.786740,5156.354417,4708.723355,5175.090017,5156.035662,5125.770993,5013.903049,5398.318907,5244.381252,5232.382264,5066.561542,4951.187412,5285.221257,4955.105920,4905.176469,5622.668867,5310.765546,4994.925865,5178.716615,4856.250222,5337.961951,5334.327295,5330.596394,5130.764059,5039.033064,4855.145599,4913.856931,5062.936677,5122.152756,5168.731056,4955.177186,5444.562487,5329.397691,5289.894554,4655.992573,5334.580929,4934.732087,5610.280057,5152.697944,4970.574473,5219.489795,5388.646651,5080.440268,5243.319237,5073.117318,4968.084195,5436.765563,5319.960837,5138.091656,5161.218501,5485.545786,5093.242239,4452.644179,5236.923024,5156.444612,5300.445777,5495.544863,4742.738799,5645.789122,5198.715264,5223.791667,4975.593100,5015.467218,4825.040685,5313.202806,5430.206447,4980.848163,4983.688266,5214.222358,5577.177052,5101.518588,4691.091358,5170.966221,5166.255965,5303.025444,5225.937054,5117.414437,5292.380751,4790.789457,5255.465229,4685.533407,5204.936830,5043.920695,5149.160721,5393.975905,5508.989971,5092.036512,4912.651561,5158.292127,5035.352235,5184.847543,5041.409179,5495.089783,5287.462760,5028.601271,4989.526339,5248.840926,5143.073590,5737.250141,5375.513400,5081.774449,4867.033603,5183.690363,5408.647876,5149.659748,5118.992977,4860.233890,4947.459329,5249.626626,4995.806443,4339.459999,4956.627723,5338.982986,5218.891227,5141.202630,5780.798462,5357.791136,4979.287139,5239.876922,4771.558739,5345.101858,4860.924068,5369.420707,5176.498745,4790.535673,5264.820790,5169.290671,5539.805769,5146.242672,4968.955964,5235.928038,5380.691968,5630.557492,5394.893004,5380.283137,5274.908734,4949.009713,5087.216087,5353.756168,4823.576417,4893.728939,4972.432421,4811.134977,4978.666872,4835.417918,6152.609801,4997.752890,4681.777361,4559.376658,5535.700317,5431.992855,5255.923698,4892.733766,5835.465245,5254.030818,5277.458708,5284.708078,5265.003216,5046.051627,5560.421626,5180.307257,5101.731107,5313.286877,4915.601000,5007.537066,5086.264434,5343.542592,5544.550691,4613.906211,5225.665295,5671.303329,4980.089818,5541.632070,5289.628201,5294.588027,4965.804330,4826.365167,5277.755262,5921.652177,5100.011180
5071.850572,4889.126635,4841.452418,5332.983469,5063.325801,4926.400323,4683.140395,4995.870916,5399.400126,5115.577663,4997.944412,5315.959062,5261.412413,5195.188060,5379.617644,5059.713045,5453.154674,5244.357829,5222.979929,5271.854982,5215.040658,4843.599511,4667.040107,4907.417207,4831.877756,5072.151341,4565.230333,5205.991408,5260.904008,5215.295520,5137.386197,4994.436012,4894.826430,4898.152905,4803.422397,5319.121928,5083.764864,4985.126861,5164.965295,5011.849574,4998.531288,5272.040405,5309.599796,4984.395473,5061.166638,4770.099566,4732.738839,4955.399303,4691.830811,5364.702204,4811.437373,5324.610659,5213.459066,5063.000254,4640.050501,5064.327820,4837.925194,5360.396787,4995.586384,4891.262471,5173.430909,5281.410386,5039.757352,5238.017516,5049.384613,4946.946920,5670.590410,5151.560436,5090.843226,4703.204207,5265.975320,4857.323043,4227.276717,5199.836384,4803.819929,4925.385822,5447.016796,4595.913910,5522.126874,5169.921739,4993.317170,4651.042583,4852.776671,4825.256167,5153.421696,5065.641013,4788.403589,4850.163523,5010.361596,5232.278136,4925.456754,4398.625870,5035.353943,4863.350931,4848.580377,5182.756800,4992.136418,4928.554272,4856.238737,5057.647870,4673.120071,4998.844212,5181.861852,4794.528266,5378.469229,5484.183363,5164.623737,4921.164002,4941.641721,5042.100878,5194.547919,4885.273718,5176.434780,5022.997307,4910.913511,5082.207018,5071.554959,5047.672573,5450.956491,5257.790760,5088.877584,4920.673362,4941.615179,5265.311878,5050.034618,4774.832983,4805.662421,4593.068139,5263.955807,4936.879843,4267.357068,4814.915444,5077.082620,5016.277047,4861.460104,5450.053194,5082.388983,4822.045099,4957.328360,4761.766289,4844.696555,4750.979269,5389.992988,5117.286781,4797.567625,5067.198304,5355.674007,5140.822698,5251.678315,4987.927386,4792.246195,5305.406189,5167.355310,4997.431428,5190.006589,5228.363175,5143.049703,5045.837259,5259.668212,4782.658787,4608.462462,4749.878279,5083.174055,4816.828001,4708.621078,5931.632298,4659.755544,4672.302634,4904.735345,5545.481743,5150.672323,4925.175642,4716.490746,5773.397455,5052.403024,4933.771594,5236.383244,4944.733787,4818.421579,5322.482263,4959.456703,4990.833280,5006.444936,4489.156739,4638.850131,4959.991840,5161.819437,5461.096644,4442.446297,4943.267294,5520.479283,4590.605767,5649.527834,5128.456652,5009.670334,4912.617516,4656.361688,5064.560190,5486.207148,5048.446706
